uid,element_id,tag_name,text_content,class_name,x,y,width,height,xpath,page_url,source_file
050,,div,"All Select the department you want to search in All Categories Alexa Skills Amazon Devices Amazon Fashion Amazon Fresh Amazon Pharmacy Appliances Apps & Games Audible Audiobooks Baby Beauty Books Car & Motorbike Clothing & Accessories Collectibles Computers & Accessories Electronics Furniture Garden & Outdoors Gift Cards Grocery & Gourmet Foods Health & Personal Care Home & Kitchen Industrial & Scientific Jewellery Kindle Store Luggage & Bags Luxury Beauty Movies & TV Shows Music Musical Instruments Office Products Pet Supplies Prime Video Shoes & Handbags Software Sports, Fitness & Outdoors Subscribe & Save Tools & Home Improvement Toys & Games Under ₹500 Video Games Watches",nav-search-scope nav-sprite,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
051,,div,All,nav-search-facade,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/div,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
052,nav-search-label-id,span,All,nav-search-label nav-progressive-content,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/div/span,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
053,,i,,nav-icon,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/div/i,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
054,searchDropdownDescription,label,Select the department you want to search in,nav-progressive-attribute,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/label,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
055,searchDropdownBox,select,"All Categories Alexa Skills Amazon Devices Amazon Fashion Amazon Fresh Amazon Pharmacy Appliances Apps & Games Audible Audiobooks Baby Beauty Books Car & Motorbike Clothing & Accessories Collectibles Computers & Accessories Electronics Furniture Garden & Outdoors Gift Cards Grocery & Gourmet Foods Health & Personal Care Home & Kitchen Industrial & Scientific Jewellery Kindle Store Luggage & Bags Luxury Beauty Movies & TV Shows Music Musical Instruments Office Products Pet Supplies Prime Video Shoes & Handbags Software Sports, Fitness & Outdoors Subscribe & Save Tools & Home Improvement Toys & Games Under ₹500 Video Games Watches",nav-search-dropdown searchSelect nav-progressive-attrubute nav-progressive-search-dropdown,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
056,,option,All Categories,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
057,,option,Alexa Skills,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[2],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
058,,option,Amazon Devices,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[3],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
059,,option,Amazon Fashion,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[4],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
060,,option,Amazon Fresh,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[5],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
061,,option,Amazon Pharmacy,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[6],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
062,,option,Appliances,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[7],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
063,,option,Apps & Games,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[8],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
064,,option,Audible Audiobooks,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[9],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
065,,option,Baby,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[10],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
066,,option,Beauty,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[11],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
067,,option,Books,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[12],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
068,,option,Car & Motorbike,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[13],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
069,,option,Clothing & Accessories,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[14],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
070,,option,Collectibles,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[15],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
071,,option,Computers & Accessories,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[16],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
072,,option,Electronics,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[17],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
073,,option,Furniture,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[18],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
074,,option,Garden & Outdoors,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[19],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
075,,option,Gift Cards,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[20],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
076,,option,Grocery & Gourmet Foods,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[21],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
077,,option,Health & Personal Care,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[22],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
078,,option,Home & Kitchen,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[23],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
079,,option,Industrial & Scientific,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[24],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
080,,option,Jewellery,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[25],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
081,,option,Kindle Store,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[26],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
082,,option,Luggage & Bags,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[27],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
083,,option,Luxury Beauty,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[28],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
084,,option,Movies & TV Shows,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[29],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
085,,option,Music,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[30],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
086,,option,Musical Instruments,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[31],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
087,,option,Office Products,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[32],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
088,,option,Pet Supplies,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[33],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
089,,option,Prime Video,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[34],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
090,,option,Shoes & Handbags,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[35],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
091,,option,Software,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[36],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
092,,option,"Sports, Fitness & Outdoors",,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[37],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
093,,option,Subscribe & Save,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[38],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
094,,option,Tools & Home Improvement,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[39],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
095,,option,Toys & Games,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[40],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
096,,option,Under ₹500,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[41],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
097,,option,Video Games,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[42],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
098,,option,Watches,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div/div/div/select/option[43],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
099,,div,Search Amazon.in,nav-fill,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div[2],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
100,,div,Search Amazon.in,nav-search-field,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div[2]/div,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
101,,label,Search Amazon.in,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div[2]/div/label,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
102,twotabsearchtextbox,input,,nav-input nav-progressive-attribute,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div[2]/div/input,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
103,nav-iss-attach,div,,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div[2]/div[2],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
104,,div,,nav-right,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div[3],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
105,,div,,nav-search-submit nav-sprite,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div[3]/div,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
106,nav-search-submit-text,span,,nav-search-submit-text nav-sprite nav-progressive-attribute,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div[3]/div/span,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
107,nav-search-submit-button,input,,nav-input nav-progressive-attribute,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/div/form/div[3]/div/span/input,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
108,,script,"window.navmet.push({key:'Search',end:+new Date(),begin:window.navmet.tmp});",,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[2]/script[2],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
109,,div,"EN Hello, sign in Account & Lists Returns & Orders Cart",nav-right,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3],https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
110,,script,window.navmet.tmp=+new Date();,,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/script,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
111,nav-tools,div,"EN Hello, sign in Account & Lists Returns & Orders Cart",layoutToolbarPadding,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
112,icp-nav-flyout,a,EN,nav-a nav-a-2 icp-link-style-2,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
113,,span,EN,icp-nav-link-inner,,,,,/[document]/html/body/div[3]/img[2]/header/div/div/div[3]/div/a/span,https://web.archive.org/web/20240101002450/https://www.amazon.in/,20240101002450.html
